Zone_ID,CtryName,Longitude,Latitude,Area sq.Km,Max Capacity MW,RoadDist,T_Dist_gf,D_Dist_gf,TD_Dist_gf,SubstnDist,Load_dst,City_name,City_Pop,CtLst100kM,CtCnt100kM,PopIn100kM,GHIkWhm2d,RawERA_GHI,CorAdderWh,CF,Y_GWh,sLCOE-MWh,tLCOE-MWh,tCAPEX-kW,rLCOE-MWh,rCAPEX-kW,LCOE-MWh,trCAPEX-kW,cluster,weights,TD_Dist_gf_,trCAPEX-kW_,Latitude_,Longitude_
4,Rwanda,30.74458693,-1.963638871,12.78049215,42.1756241,1.036197977,61.53007514,4.784778179,4.784778179,66.92146145,62.95877937,Kigali,1046787,"Butare, Byumba, Gitarama, Kabale, Kigali, Muyinga, Ngara, Nyanza, 
 Ruhengeri",9,7146948,5.275266616,5.247660743,2.165050132,17.95553288,66.33823653,113.237548,9.176522072,141.1488086,0.632126894,9.025077139,123.046197,150.1738857,26,1.0,4.784778179,150.1738857,-1.963638871,30.74458693
5,Rwanda,30.75035706,-2.004770287,6.816262481,22.49366619,2.391175426,62.56917045,1.264520952,1.264520952,67.62913274,58.05260056,Kigali,1046787,"Butare, Byumba, Gitarama, Kabale, Kigali, Muyinga, Ngara, Nyanza, 
 Ruhengeri",9,7146948,5.30400002,5.247660743,4.418529426,18.04727032,35.56115642,112.6836977,9.201073254,142.2495223,1.45130851,20.82665973,123.3360795,163.076182,20,1.0,1.264520952,163.076182,-2.004770287,30.75035706
7,Rwanda,30.78746746,-2.059218505,7.668295291,25.30537446,0.28770696,67.26196364,1.06803267,1.06803267,72.04939113,52.37490227,Ngara,4598,"Butare, Byumba, Gitarama, Kigali, Muyinga, Ngara, Nyanza",7,5771693,5.255000008,5.247660743,0.575597708,17.89162648,39.66127737,113.6267292,9.605455182,147.2205981,0.176140965,2.505870082,123.4083253,149.7264682,35,1.0,1.06803267,149.7264682,-2.059218505,30.78746746
6,Rwanda,30.72214051,-2.014664077,17.0406562,56.23416547,1.435785981,59.90708257,1.338612815,1.338612815,64.90229725,56.36579896,Kigali,1046787,"Butare, Byumba, Gitarama, Kabale, Kigali, Muyinga, Ngara, Nyanza, 
 Ruhengeri",9,7146948,5.252199984,5.247660743,0.35599971,17.88273105,88.09235202,113.6811217,9.101652418,139.4295726,0.879459186,12.50540873,123.6622333,151.9349813,3,1.0,1.338612815,151.9349813,-2.014664077,30.72214051
56,Rwanda,29.66219455,-2.562044852,6.816262481,22.49366619,0.223147738,22.33142105,2.712995888,2.712995888,26.11060266,20.74296082,Butare,1479606,Above 10 cities,12,9701482,5.068375051,5.160819652,-7.661734673,17.37886301,34.24409648,116.8530052,6.691894865,99.62567432,0.140647156,1.943572173,123.6855472,101.5692465,5,1.0,2.712995888,101.5692465,-2.562044852,29.66219455
3,Rwanda,30.33537722,-1.367305987,7.668295291,25.30537446,0.919266563,68.289385,0.863134922,0.863134922,70.25740496,35.41497111,Kigali,1046787,"Byumba, Gitarama, Goma, Kabale, Kigali, Ruhengeri",6,5183448,5.232222292,5.363723467,-10.95592989,17.88510457,39.6468199,113.6666032,9.679993345,148.3089455,0.563001829,8.006627906,123.9095984,156.3155734,30,1.0,0.863134922,156.3155734,-1.367305987,30.33537722
11,Rwanda,30.82881971,-2.012309924,99.68783878,328.969868,2.264302174,70.78498656,6.744977075,6.744977075,75.52775401,59.17080463,Kigali,1046787,"Butare, Byumba, Gitarama, Kigali, Muyinga, Ngara, Nyanza",7,5771693,5.282358932,5.247660743,2.72128034,17.97795525,518.0844075,113.1016546,9.801652797,150.9525363,1.379602316,19.72161907,124.2829097,170.6741553,33,1.0,6.744977075,170.6741553,-2.012309924,30.82881971
28,Rwanda,30.36239537,-1.516400353,113.4339681,374.3320948,1.868945042,52.72726768,3.53726387,3.53726387,55.14050957,41.4172012,Byumba,972266,"Byumba, Gitarama, Goma, Kabale, Kigali, Nyanza, Ruhengeri",7,5632487,5.1781079,5.304766084,-10.53080574,17.74884795,582.0111966,114.5063562,8.670087777,131.8239947,1.153416575,16.27813752,124.3298606,148.1021322,17,1.0,3.53726387,148.1021322,-1.516400353,30.36239537
31,Rwanda,30.28616731,-1.316536046,8.520328101,28.11708273,0.234038644,73.125,1.368543527,1.368543527,74.44830178,28.63470565,Kigali,1046787,"Byumba, Gitarama, Goma, Kabale, Kigali, Ruhengeri",6,5183448,5.208900023,5.363723467,-12.91965187,17.80719863,43.8601354,114.1451661,10.05813806,153.4313125,0.143963301,2.038429781,124.3472675,155.4697423,19,1.0,1.368543527,155.4697423,-1.316536046,30.28616731
2,Rwanda,30.3035895,-1.246091544,14.48455777,47.79904065,0.560299095,81.97951579,6.062422368,6.062422368,83.29776444,29.25150168,Kigali,1046787,"Byumba, Gitarama, Goma, Kabale, Kigali, Ruhengeri",6,5183448,5.244529359,5.363723467,-9.912474207,17.92693516,75.06359049,113.4113612,10.60172726,162.8109011,0.342352655,4.880093061,124.3554411,167.6909941,38,1.0,6.062422368,167.6909941,-1.246091544,30.3035895
1,Rwanda,30.26637504,-1.235213078,11.07642653,36.55220755,0.64667501,82.37390789,9.303245066,9.303245066,83.58868591,25.5953642,Kigali,1046787,"Byumba, Gitarama, Goma, Kabale, Kigali, Ruhengeri",6,5183448,5.244461536,5.363723467,-9.91811454,17.92676712,57.40103115,113.4123841,10.62903137,163.2286806,0.39513357,5.632410005,124.4365491,168.8610906,2,1.0,9.303245066,168.8610906,-1.235213078,30.26637504
37,Rwanda,30.45897657,-1.936426031,15.33659058,50.61074892,0.202120598,32.81377157,1.078846764,1.078846764,38.50179489,61.99182833,Kigali,1046787,"Butare, Byumba, Gitarama, Goma, Kabale, Kigali, Muyinga, Ngara, 
 Nyanza, Ruhengeri",10,8022801,5.098388857,5.274041825,-14.64109001,17.36379224,76.98240076,116.9507121,7.444207262,110.7296282,0.12750459,1.760429985,124.522424,112.49005819999999,23,1.0,1.078846764,112.49005819999999,-1.936426031,30.45897657
34,Rwanda,30.47974592,-1.796628538,6.816262481,22.49366619,0.378576236,38.14523077,1.899017857,1.899017857,43.12574309,55.80198961,Kigali,1046787,"Butare, Byumba, Gitarama, Goma, Kabale, Kigali, Muyinga, Ngara, 
 Nyanza, Ruhengeri",10,8022801,5.108500004,5.275215647,-13.88979909,17.42783516,34.3405934,116.5366755,7.795138143,116.377243,0.237941246,3.297323303,124.5697549,119.6745663,1,1.0,1.899017857,119.6745663,-1.796628538,30.47974592
0,Rwanda,30.33441767,-1.193594995,25.5609843,84.3512482,0.270267705,88.91208669,7.67823839,7.67823839,90.42514506,33.12968173,Kigali,1046787,"Byumba, Gitarama, Goma, Kabale, Kigali, Ruhengeri",6,5183448,5.246433322,5.363723467,-9.751914147,17.93353059,132.5138945,113.3712258,11.07584894,170.1545734,0.165077614,2.353977658,124.6121524,172.5085511,36,1.0,7.67823839,172.5085511,-1.193594995,30.33441767
23,Rwanda,30.46356595,-1.606934292,6.134636233,20.24429957,0.958703542,49.61684333,2.55755625,2.55755625,53.25631455,49.65348785,Kigali,1046787,"Byumba, Gitarama, Goma, Kabale, Kigali, Muyinga, Nyanza, 
 Ruhengeri",8,6538597,5.150428568,5.29877135,-12.34217359,17.54338128,31.11144363,115.7973184,8.552388766,128.5291221,0.598591928,8.350116107,124.9482991,136.8792383,15,1.0,2.55755625,136.8792383,-1.606934292,30.46356595
42,Rwanda,30.68171828,-1.990662808,29.82114835,98.40978957,0.528011364,55.55227532,2.269900649,2.269900649,60.67340011,58.87455894,Kigali,1046787,"Butare, Byumba, Gitarama, Kabale, Kigali, Muyinga, Ngara, Nyanza, 
 Ruhengeri",9,7146948,5.151228619,5.247660743,-7.957885048,17.5494516,151.2885147,115.7587448,8.967652585,134.8165253,0.329563833,4.598873375,125.0559612,139.4153986,18,1.0,2.269900649,139.4153986,-1.990662808,30.68171828
51,Rwanda,30.44168868,-2.284983963,8.520328101,28.11708273,0.80873652,52.73381373,1.371536152,1.371536152,53.58975932,30.07526465,Kigali,1046787,"Bujumbura, Butare, Byumba, Gitarama, Goma, Kigali, Muyinga, 
 Ngara, Nyanza, Ruhengeri",10,8827573,5.151399946,5.313070381,-13.4602438,17.53175525,43.18170281,115.8712701,8.777909687,131.8309289,0.505290906,7.043933338,125.1544707,138.8748622,12,1.0,1.371536152,138.8748622,-2.284983963,30.44168868
32,Rwanda,30.22535741,-1.517206586,11.07642653,36.55220755,0.157388256,47.36684194,1.2920375,1.2920375,48.93536465,28.53693866,Kigali,1046787,"Byumba, Gitarama, Goma, Kabale, Kigali, Nyanza, Ruhengeri",7,5632487,5.074000028,5.304766084,-19.25688391,17.40091781,55.71727564,116.7103245,8.462515472,126.1456957,0.099074068,1.370820233,125.2719141,127.5165159,8,1.0,1.2920375,127.5165159,-1.517206586,30.22535741
27,Rwanda,30.64569991,-1.828880866,171.7698145,566.8403879,1.083251245,53.31766772,9.688610231,9.688610231,58.6263779,72.65856758,Kigali,1046787,"Butare, Byumba, Gitarama, Goma, Kabale, Kigali, Muyinga, Ngara, 
 Nyanza, Ruhengeri",10,8022801,5.145943322,5.221626034,-6.231488813,17.54035662,870.9702315,115.8165485,8.81476603,132.4494054,0.676473213,9.434901693,125.3077877,141.8843071,11,1.0,9.688610231,141.8843071,-1.828880866,30.64569991
40,Rwanda,30.4738655,-1.997303097,6.816262481,22.49366619,0.292359933,35.09006044,3.958351648,3.958351648,39.95789241,60.22063208,Kigali,1046787,"Butare, Byumba, Gitarama, Goma, Kabale, Kigali, Muyinga, Ngara, 
 Nyanza, Ruhengeri",10,8022801,5.071124911,5.274041825,-16.92133275,17.27324155,34.03597518,117.5413604,7.646188175,113.140901,0.185397483,2.546396545,125.372946,115.6872976,28,1.0,3.958351648,115.6872976,-1.997303097,30.4738655
47,Rwanda,30.80163673,-2.148433737,86.05531382,283.9825356,0.566250056,71.93480897,6.020918834,6.020918834,75.87548987,42.39102332,Ngara,4598,"Butare, Byumba, Gitarama, Kigali, Muyinga, Ngara, Nyanza",7,5771693,5.18848515,5.289277259,-8.321447563,17.66653105,439.4879984,115.019954,10.05491735,152.1705431,0.351088661,4.931924738,125.42596,157.1024679,31,1.0,6.020918834,157.1024679,-2.148433737,30.80163673
22,Rwanda,30.52700027,-1.67985385,80.82951259,266.7373915,1.145143635,48.90176186,6.998354308,6.998354308,53.19241369,56.50382858,Byumba,972266,"Byumba, Gitarama, Goma, Kabale, Kigali, Muyinga, Ngara, Nyanza, 
 Ruhengeri",9,6543195,5.111101161,5.275215647,-13.66684631,17.43659406,407.4268657,116.4802857,8.554054147,127.7716363,0.719379624,9.973972033,125.7537195,137.7456084,34,1.0,6.998354308,137.7456084,-1.67985385,30.52700027
29,Rwanda,30.37099407,-1.199318477,23.85691868,78.72783165,0.684866707,89.24542395,4.053272654,4.053272654,90.9396273,36.58645691,Kigali,1046787,"Byumba, Gitarama, Goma, Kabale, Kigali, Ruhengeri",6,5183448,5.207499964,5.363723467,-13.0394646,17.80207352,122.7730335,114.1767957,11.18079138,170.5076776,0.421400737,5.965052046,125.7789878,176.4727296,37,1.0,4.053272654,176.4727296,-1.199318477,30.37099407
35,Rwanda,30.58520931,-1.860096748,6.816262481,22.49366619,0.322561822,46.61075,6.292040816,6.292040816,52.17297267,68.63566829,Kigali,1046787,"Butare, Byumba, Gitarama, Goma, Kabale, Kigali, Muyinga, Ngara, 
 Nyanza, Ruhengeri",10,8022801,5.067249894,5.275215647,-17.34235775,17.28999269,34.06898239,117.4316288,8.462732132,125.3447675,0.204351571,2.809448961,126.0987126,128.1542164,24,1.0,6.292040816,128.1542164,-1.860096748,30.58520931
45,Rwanda,30.86339396,-2.149278393,9.372360911,30.92879101,1.450160498,77.3891068,10.82250971,10.82250971,81.82968511,45.01333625,Ngara,4598,"Butare, Byumba, Gitarama, Kigali, Muyinga, Ngara, Nyanza",7,5771693,5.198181846,5.289277259,-7.508994076,17.6989411,47.95284008,114.8171686,10.41757929,157.9482808,0.897487923,12.6306079,126.1322358,170.5788887,6,1.0,10.82250971,170.5788887,-2.149278393,30.86339396
26,Rwanda,30.60707779,-1.676831968,177.3364289,585.2102153,1.276490698,56.15845751,8.494335729,8.494335729,60.48230274,64.41317416,Byumba,972266,"Byumba, Gitarama, Goma, Kabale, Kigali, Muyinga, Ngara, Nyanza, 
 Ruhengeri",9,6543195,5.118072716,5.275215647,-13.07733014,17.46015068,895.0844082,116.3289091,9.056449375,135.458654,0.80081001,11.11797868,126.1861684,146.5766327,32,1.0,8.494335729,146.5766327,-1.676831968,30.60707779
38,Rwanda,30.50342719,-1.963701012,6.816262481,22.49366619,0.786244849,37.40057692,2.215300996,2.215300996,42.76058655,63.51697534,Kigali,1046787,"Butare, Byumba, Gitarama, Goma, Kabale, Kigali, Muyinga, Ngara, 
 Nyanza, Ruhengeri",10,8022801,5.049250007,5.274041825,-18.74549089,17.20100685,33.89364066,118.0169954,7.844399361,115.5884311,0.500684066,6.848035385,126.3620788,122.4364665,7,1.0,2.215300996,122.4364665,-1.963701012,30.50342719
30,Rwanda,30.37560836,-1.25531396,20.44878744,67.48099856,1.252609085,82.74781413,2.703046933,2.703046933,84.62587481,36.46119213,Kigali,1046787,"Byumba, Gitarama, Goma, Kabale, Kigali, Ruhengeri",6,5183448,5.203999996,5.34257575,-11.52167427,17.69990731,104.6300899,114.8111346,10.79138593,163.6247595,0.77518327,10.9099746,126.3777038,174.5347341,13,1.0,2.703046933,174.5347341,-1.25531396,30.37560836
41,Rwanda,30.63010728,-1.996991805,7.668295291,25.30537446,0.219276063,50.45036667,1.622624653,1.622624653,55.55299446,57.9442035,Kigali,1046787,"Butare, Byumba, Gitarama, Kabale, Kigali, Muyinga, Ngara, Nyanza, 
 Ruhengeri",9,7146948,5.069555548,5.247660743,-14.82517595,17.27518447,38.29477905,117.528622,8.744828505,129.4120734,0.13903635,1.909850657,126.4124868,131.3219241,16,1.0,1.622624653,131.3219241,-1.996991805,30.63010728
